blobHeight,blobWidth,offset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_trial_text.started,start_key_resp.started,start_key_resp.keys,start_key_resp.rt,noise.started,blob_1.started,blob_1.stopped,blob_2.started,noise_2.started,blob_2.stopped,key_resp.started,noise.stopped,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 27
0.5833,0.12,-0.16,0.0,10.0,10.0,41.0,,,,,21.11617747999844,21.16745813500893,21.46720486899721,21.517332640010864,21.813490631000604,21.813490631000604,21.813490631000604,21.883332810000866,left,0.15773529499711,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.3182,0.22,-0.04,0.0,11.0,11.0,35.0,,,,,22.08186672400916,22.13435082900105,22.43433801199717,22.483718034010963,22.787391082005342,22.787391082005342,22.787391082005342,22.85100512400095,left,0.1462247500021476,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.3182,0.22,0.01,0.0,12.0,12.0,7.0,,,,,23.05033547700441,23.1005102150084,23.40064208699914,23.4506297409971,23.75070331300958,23.75070331300958,23.75070331300958,23.81544369900076,left,0.4686574970110087,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
1.0,0.07,0.04,0.0,13.0,13.0,12.0,,,,,24.32883404500899,24.373617994002416,24.66719974100124,24.717312788008712,25.016893766005524,25.016893766005524,25.016893766005524,25.08186559799651,right,0.1399775680038146,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
1.0,0.07,-0.01,0.0,14.0,14.0,24.0,,,,,25.274131757003488,25.32030959300755,25.617405562006752,25.66736669500824,25.96750485300436,25.96750485300436,25.96750485300436,26.03212633800285,left,0.2577270149922697,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.3182,0.22,-0.01,0.0,15.0,15.0,27.0,,,,,26.3299017840036,26.37530690000858,26.66714062199753,26.717252578004263,27.01699781299976,27.01699781299976,27.01699781299976,27.082005509000737,left,0.2070659959863405,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,0.02,0.0,16.0,16.0,9.0,,,,,27.33032978900883,27.383890047000023,27.68435327601037,27.733878073006053,28.03691539799911,28.03691539799911,28.03691539799911,28.09871072800888,right,0.0969159870001021,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.3182,0.22,-0.16,0.0,17.0,17.0,43.0,,,,,28.24713291000808,28.294552443010616,28.583465955001884,28.633781141004874,28.93518875700829,28.93518875700829,28.93518875700829,28.998717901005875,left,0.1655429479869781,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,-0.01,0.0,18.0,18.0,26.0,,,,,29.21446228701097,29.2600984180026,29.55046587000834,29.600542380998377,29.90300547699735,29.90300547699735,29.90300547699735,29.96552334300941,left,0.1229018360027112,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,-0.16,0.0,19.0,19.0,42.0,,,,,30.1289925960009,30.173840989999007,30.4669692489988,30.517049187008524,30.822111879999284,30.822111879999284,30.822111879999284,30.9005488170078,left,0.1109022579912561,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,-0.04,0.0,20.0,20.0,34.0,,,,,31.041295276998422,31.0876999769971,31.38394471400533,31.43381742099882,31.73534339699836,31.73534339699836,31.73534339699836,31.80158893400221,left,0.201764611992985,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,-0.02,0.0,21.0,21.0,29.0,,,,,32.04887003600015,32.100441201997455,32.4002009560063,32.45059871500416,32.75308635500551,32.75308635500551,32.75308635500551,32.81771124700026,left,0.3121058050019201,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
1.0,0.07,0.01,0.0,22.0,22.0,4.0,,,,,33.16352995800844,33.20890408300329,33.50021584201022,33.55069625900069,33.889943319009035,33.835337933007395,33.889943319009035,33.967232702998444,right,0.0927605140022933,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,0.04,0.0,23.0,23.0,14.0,,,,,34.082425056010834,34.12751421400753,34.43373170999985,34.48378434201004,34.788169291001395,34.788169291001395,34.788169291001395,34.84977109699685,right,0.1614939999999478,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,0.0,0.0,24.0,24.0,2.0,,,,,35.07730588701088,35.12507195500075,35.417079482009285,35.46698920700874,35.77197514999716,35.77197514999716,35.77197514999716,35.83679168300296,left,0.2242813479970209,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,0.08,0.0,25.0,25.0,18.0,,,,,36.1106596650061,36.15750024499721,36.45019077700272,36.50010361299792,36.80155432200991,36.80155432200991,36.80155432200991,36.8651430910104,right,0.111063753007329,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.3182,0.22,0.04,0.0,26.0,26.0,15.0,,,,,37.01354055000411,37.05943241600471,37.352033059010864,37.40026217100967,37.70075226901099,37.70075226901099,37.70075226901099,37.76517216699722,right,0.168335982991266,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,0.16,0.0,27.0,27.0,22.0,,,,,37.98080761900928,38.02621391900175,38.316839327002526,38.36697573799757,38.669325066002784,38.669325066002784,38.669325066002784,38.750225019000936,right,0.1735852139972848,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,-0.04,0.0,28.0,28.0,33.0,,,,,38.94916443800321,38.99343103200954,39.28343395100092,39.38340756300022,39.683312060005846,39.683312060005846,39.683312060005846,39.69857516400225,left,0.1570370469999034,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,0.01,0.0,29.0,29.0,5.0,,,,,39.94641000100819,39.992808795999736,40.28342776400677,40.33375010899909,40.63469072000589,40.63469072000589,40.63469072000589,40.69824835599866,right,0.1944093519996386,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,0.16,0.0,30.0,30.0,21.0,,,,,40.93015600000217,40.98330544799683,41.28469226900779,41.33363601801102,41.637114354001824,41.637114354001824,41.637114354001824,41.71716180200747,right,0.1050047669996274,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,0.01,0.0,31.0,31.0,6.0,,,,,41.84721093100961,41.90055032901,42.19356732600136,42.240330145010375,42.53671576399938,42.53671576399938,42.53671576399938,42.6017541839974,right,0.5346322469995357,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,0.04,0.0,32.0,32.0,13.0,,,,,43.18095771101071,43.22730546700768,43.51700193301076,43.56666057000984,43.86825238799793,43.86825238799793,43.86825238799793,43.93183332199988,right,0.0779559670045273,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
1.0,0.07,-0.16,0.0,33.0,33.0,40.0,,,,,44.04726892399776,44.10014539500117,44.39997827200568,44.450174247002,44.75142526499985,44.75142526499985,44.75142526499985,44.81523523300712,left,0.211142757005291,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
1.0,0.07,-0.08,0.0,34.0,34.0,36.0,,,,,45.06466131001071,45.11695346600027,45.41692144500848,45.46691605800879,45.77011480800866,45.77011480800866,45.77011480800866,45.832807922008215,left,0.1770635040011257,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
1.0,0.07,-0.02,0.0,35.0,35.0,28.0,,,,,46.047466596006416,46.09309698200377,46.38346238200029,46.43348682099895,46.73965477899765,46.73965477899765,46.73965477899765,46.801990103005664,left,0.0898847789940191,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.3182,0.22,-0.02,0.0,36.0,36.0,31.0,,,,,46.93142188900674,46.98357524900348,47.28341832400474,47.33305654900323,47.633793711007456,47.633793711007456,47.633793711007456,47.698750148003455,left,0.1502906030073063,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.3182,0.22,0.16,0.0,37.0,37.0,23.0,,,,,47.89809085700836,47.950137816005736,48.250220412010094,48.300843949997216,48.601745795996976,48.601745795996976,48.601745795996976,48.66527603800933,right,0.1223707210010616,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,0.08,0.0,38.0,38.0,17.0,,,,,48.83101533600711,48.875660086006974,49.15878571900248,49.25002254600986,49.551027613997576,49.551027613997576,49.551027613997576,49.615058536001015,right,0.1281661429966334,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.4118,0.17,-0.08,0.0,39.0,39.0,38.0,,,,,49.77917970099952,49.82654346100753,50.11679397600528,50.16696025899728,50.470076969009824,50.470076969009824,50.470076969009824,50.53173144700122,left,0.1831676010042429,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
1.0,0.07,0.08,0.0,40.0,40.0,16.0,,,,,50.77457472900278,50.8230430590047,51.11656222199963,51.167238554000505,51.468251480997424,51.468251480997424,51.468251480997424,51.53149053500965,right,0.1531171850074315,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,-0.01,0.0,41.0,41.0,25.0,,,,,51.73093587100448,51.77572023399989,52.06630805099849,52.11664206899877,52.41781713900855,52.41781713900855,52.41781713900855,52.481501693997416,left,0.2277801649906905,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
0.5833,0.12,0.0,0.0,42.0,42.0,1.0,,,,,52.74660854401009,52.79240079100418,53.08314476600208,53.13313790500979,53.43554006901104,53.43554006901104,53.43554006901104,53.49806308600819,left,0.239550397003768,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
1.0,0.07,-0.04,0.0,43.0,43.0,32.0,,,,,53.78018328199687,53.83305724601087,54.13302415300859,54.18334448999667,54.487800679999054,54.487800679999054,54.487800679999054,54.566706719007925,left,0.1601782770012505,67016,8,2022-07-05_11h22.17.093,Bonnen2015_2afc,2022.2.1,59.94369764169379,
