blobHeight,blobWidth,offset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_trial_text.started,start_key_resp.started,start_key_resp.keys,start_key_resp.rt,noise.started,blob_1.started,blob_1.stopped,blob_2.started,noise_2.started,blob_2.stopped,key_resp.started,noise.stopped,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 27
,,,,,,,11.085009464004544,11.085009464004544,right,1.6188675009907456,,,,,,,,,,,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.5833,0.12,0.02,0.0,0.0,0.0,9.0,,,,,12.844127531003323,12.889912183003617,13.19097110000439,13.23701137000171,13.53604559499945,13.53604559499945,13.53604559499945,13.599407800007612,right,0.1645036559930304,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.5833,0.12,-0.01,0.0,1.0,1.0,25.0,,,,,13.809237092995318,13.852852235999308,14.181053660999169,14.23074785200879,14.532802884001285,14.532802884001285,14.532802884001285,14.595723760998226,left,0.0540988609864143,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.4118,0.17,-0.04,0.0,2.0,2.0,34.0,,,,,14.69245257199509,14.738638467999408,15.031064877999595,15.080825810000531,15.414272563997656,15.36421808700834,15.414272563997656,15.479350897003314,left,0.1515427980048116,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
1.0,0.07,-0.16,0.0,3.0,3.0,40.0,,,,,15.674622327001998,15.722096758006955,16.004554275001283,16.097658725004294,16.382247144007124,16.382247144007124,16.382247144007124,16.44598947299528,left,0.1652313329977914,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
1.0,0.07,-0.01,0.0,4.0,4.0,24.0,,,,,16.65896762900229,16.70445958500204,16.99748372999602,17.047473073995207,17.384271048998926,17.330880244000582,17.384271048998926,17.446233959999518,left,0.2083111579850083,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
1.0,0.07,0.04,0.0,5.0,5.0,12.0,,,,,17.695111337001435,17.740713310005958,18.0639776300086,18.114230008999584,18.40381508100836,18.40381508100836,18.40381508100836,18.4639414770063,right,0.1558269289962481,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
1.0,0.07,0.08,0.0,6.0,6.0,16.0,,,,,18.659067069005687,18.70581668999512,18.99750003000372,19.04734506699606,19.347557032000623,19.347557032000623,19.347557032000623,19.41225219699845,right,0.1925974479818251,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.3182,0.22,0.01,0.0,7.0,7.0,7.0,,,,,19.64161795900145,19.686821188995964,19.981386308005312,20.03114605200244,20.355320545000723,20.307049469003687,20.355320545000723,20.41710605900153,left,0.3723548090056283,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.5833,0.12,-0.02,0.0,8.0,8.0,29.0,,,,,20.82696837899857,20.872663132002344,21.19779232700239,21.24747698500869,21.550764170999173,21.550764170999173,21.550764170999173,21.612244985008147,left,0.1358756789850304,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.3182,0.22,-0.02,0.0,9.0,9.0,31.0,,,,,21.803930473004584,21.84892887099704,22.130576530005783,22.18074945099943,22.482847452003625,22.482847452003625,22.482847452003625,22.595750873006185,left,0.2114561700000194,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.4118,0.17,-0.16,0.0,10.0,10.0,42.0,,,,,22.793760451007984,22.838104848007788,23.16448959399713,23.214442623997456,23.502295833008247,23.502295833008247,23.502295833008247,23.56574507700861,left,0.1419647639995673,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
1.0,0.07,0.16,0.0,11.0,11.0,20.0,,,,,23.742600204001064,23.78190098400228,24.07241448300192,24.16770677099703,24.46503220700833,24.46503220700833,24.46503220700833,24.529055716004223,right,0.1636400970019167,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.4118,0.17,-0.01,0.0,12.0,12.0,26.0,,,,,24.726422770007048,24.772663071998977,25.097454522998305,25.147623398996075,25.4347346410068,25.4347346410068,25.4347346410068,25.49553723899589,left,0.3367000959988218,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.3182,0.22,0.16,0.0,13.0,13.0,23.0,,,,,25.87642880900239,25.921896393003408,26.236068052996416,26.280898555007298,26.58186818000104,26.58186818000104,26.58186818000104,26.64555557300628,right,0.1951297209889162,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.3182,0.22,-0.16,0.0,14.0,14.0,43.0,,,,,26.87285659799818,26.91968913000892,27.203090017006616,27.291055820009205,27.57536628900561,27.624851708009373,27.57536628900561,27.64752097100427,left,0.1199132979818387,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.5833,0.12,0.0,0.0,15.0,15.0,1.0,,,,,27.793023477002865,27.836632710997947,28.164218617006554,28.21392148600717,28.50012070100638,28.50012070100638,28.50012070100638,28.56234040099661,right,0.5092161339853192,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.4118,0.17,0.0,0.0,16.0,16.0,2.0,,,,,29.110001941997325,29.15799699499621,29.447351044000243,29.497592087995145,29.830443026003195,29.780817742008367,29.830443026003195,29.895726315997308,right,0.36516285999096,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
1.0,0.07,0.01,0.0,17.0,17.0,4.0,,,,,30.29234799199912,30.33712209900841,30.63073132399586,30.68056263400649,31.01514847300132,30.964465627999743,31.01514847300132,31.078646064997884,right,0.2126546740037156,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
1.0,0.07,0.0,0.0,18.0,18.0,0.0,,,,,31.32617201299581,31.37259058000928,31.66400762400008,31.71407207600714,32.048928185002296,31.997243215999333,32.048928185002296,32.11215607699705,left,0.8349437229917385,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.5833,0.12,-0.08,0.0,19.0,19.0,37.0,,,,,32.99421150700073,33.0384401580086,33.33050622900191,33.38062425200769,33.71610867099662,33.66385610900761,33.71610867099662,33.77898911300872,left,0.377097770004184,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.4118,0.17,0.16,0.0,20.0,20.0,22.0,,,,,34.19115547800902,34.23333458500565,34.51930517400615,34.61419090500567,34.90263721800875,34.90263721800875,34.90263721800875,34.96556564299681,right,0.3966875349869951,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
0.3182,0.22,0.04,0.0,21.0,21.0,15.0,,,,,35.40819144999841,35.45285365200834,35.78049261600245,35.82341553000151,36.1141685229959,36.1141685229959,36.1141685229959,36.17877270100871,right,0.2046145839995006,67016,2,2022-07-05_11h13.37.777,Bonnen2015_2afc,2022.2.1,60.08825787324816,
