trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blobHeight,blobWidth,mask,sig,start_trial_mouse.x,start_trial_mouse.y,start_trial_mouse.leftButton,start_trial_mouse.midButton,start_trial_mouse.rightButton,start_trial_mouse.time,response_mouse.started,noise_0.started,blob_0.started,cursor.started,noise.started,blob.started,noise_0.stopped,blob_0.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,"[-0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222, -0.2722222222222222]","[0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0007396150031127036, 0.025769243016839027, 0.0438166520325467, 0.06612765602767467, 0.07665474299574271, 0.09235006803646684, 0.11082876002183184, 0.13361502601765096, 0.14245164702879265, 0.15898022201145068, 0.17796589899808168, 0.20033066102769226, 0.20894199301255867, 0.2256537540233694, 0.24514967302093282, 0.2590663710143417, 0.2756285080104135, 0.29224493802757934, 0.314298762998078, 0.3257626960403286, 0.3422509630327113, 0.35921496601076797, 0.3823523980099708, 0.39224530302453786, 0.4089489580364898, 0.42822351201903075, 0.4504243000410497, 0.4589181159972213, 0.47558714903425425, 0.4963776600197889, 0.5090029410202987, 0.5255762890446931, 0.5423101300257258, 0.5649532520328648, 0.5756001910194755, 0.5924376160255633, 0.6097118250327185, 0.6320346579886973, 0.6421750049921684, 0.6589724239893258, 0.676667329040356, 0.6990527349989861, 0.7087903619976714, 0.7256115000345744, 0.7439932840061374, 0.767371884023305, 0.7754757209913805, 0.7922785530099645, 0.8122362190042622, 0.8263467809883878, 0.8422881950391456, 0.8596085860044695, 0.8821250559994951, 0.8922047460218892, 0.9089470150065608, 0.9277136120363139, 0.9498125850223005, 0.9589251960278489, 0.9756878080079332, 0.9943123690318316, 1.0172151880105957, 1.0255013220012188, 1.0423043760238215, 1.063429236994125, 1.0755569470347837, 1.0923790910164826, 1.1090285810059868, 1.1315122040105052, 1.1422359200078063, 1.1590833149966784, 1.1769597349921241, 1.1993241329910234, 1.2095862930291332, 1.2256784770288505, 1.244522137043532, 1.2590529700391926, 1.2755777889979072, 1.29408942500595, 1.3165586350369267, 1.3254950380069204, 1.3422746630385518, 1.375540996028576, 1.3923118580132723, 1.4133344700094312, 1.4254748609964736, 1.4422410519910045, 1.4589742610114627, 1.482675780018326, 1.4921594240004197, 1.5090045449906029, 1.5285811990033835, 1.5506394589901902, 1.5589233720093034, 1.575654945045244, 1.596250125032384, 1.6089131149929017, 1.6256175999878906, 1.6429784669890068, 1.666556855023373, 1.6755168280215003, 1.692312972038053, 1.7118744759936817]",0.01950279501033947,43.239049644966144,43.239049644966144,43.239049644966144,43.74055477499496,43.74055477499496,43.78474066598574,43.78474066598574,,,,,,,
