blobHeight,blobWidth,offset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,start_trial_text.started,start_key_resp.started,start_key_resp.keys,start_key_resp.rt,noise.started,blob_1.started,blob_1.stopped,blob_2.started,noise_2.started,blob_2.stopped,key_resp.started,noise.stopped,key_resp.keys,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,Unnamed: 27
,,,,,,,13.144793332001427,13.144793332001427,right,0.608850632008398,,,,,,,,,,,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
1.0,0.07,-0.04,0.0,0.0,0.0,32.0,,,,,13.890519480002697,13.936079410996172,14.22746535699116,14.277598546992522,14.583619183991686,14.583619183991686,14.583619183991686,14.661080967998714,left,0.1647775160090532,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.3182,0.22,-0.01,0.0,1.0,1.0,27.0,,,,,14.87101418999373,14.917269803991076,15.21117250599491,15.260911449993728,15.561711389003904,15.561711389003904,15.561711389003904,15.62512502199388,left,0.2156261370109859,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
1.0,0.07,-0.02,0.0,2.0,2.0,28.0,,,,,15.890533141995547,15.933282166995925,16.226837615991826,16.264590785998735,16.59458454500418,16.545545446992037,16.59458454500418,16.65860628899827,left,0.0790319320076378,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.4118,0.17,0.08,0.0,3.0,3.0,18.0,,,,,16.774976385000627,16.819586507001077,17.09591814299347,17.193701088996022,17.471847759996308,17.521448714993312,17.471847759996308,17.543289993991493,right,0.1470988080109236,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.5833,0.12,-0.04,0.0,4.0,4.0,33.0,,,,,17.725237759004813,17.767848438990768,18.05225081800017,18.143872636996093,18.43215725600021,18.43215725600021,18.43215725600021,18.491836272994988,left,0.15141690200835,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.4118,0.17,0.16,0.0,5.0,5.0,22.0,,,,,18.689703889001976,18.731554468002287,19.060276564996457,19.102025243992102,19.382038405005005,19.43250621299376,19.382038405005005,19.443333490999063,right,0.1073636940127471,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.3182,0.22,-0.04,0.0,6.0,6.0,35.0,,,,,19.59008040399931,19.6330572309962,19.94349554099608,19.993679901002903,20.298789991997182,20.298789991997182,20.298789991997182,20.3585888069938,left,0.1263556180056184,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.5833,0.12,-0.16,0.0,7.0,7.0,41.0,,,,,20.52428313999553,20.56881110099493,20.85281235800357,20.943495943996822,21.22994296900288,21.22994296900288,21.22994296900288,21.29192694899393,left,0.1816808680014219,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.4118,0.17,0.02,0.0,8.0,8.0,10.0,,,,,21.526876324991463,21.5685997660039,21.876797114004148,21.92692643600457,22.20901834400138,22.20901834400138,22.20901834400138,22.27506617599284,right,0.1269860850152326,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.4118,0.17,-0.01,0.0,9.0,9.0,26.0,,,,,22.44024096299836,22.48417563000112,22.776743626993262,22.81488008800079,23.157824773996253,23.11005257199577,23.157824773996253,23.211256636001053,left,0.2010555730084888,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
1.0,0.07,-0.16,0.0,10.0,10.0,40.0,,,,,23.4573520749982,23.49891208700137,23.7868148409907,23.864782631004346,24.16432340699248,24.16432340699248,24.16432340699248,24.2249519879988,left,0.1437209880095906,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
1.0,0.07,0.01,0.0,11.0,11.0,4.0,,,,,24.39134087000275,24.47666668299644,24.764425875997404,24.810015433002263,25.093398672004696,25.093398672004696,25.093398672004696,25.158362774003763,right,0.1337701740121701,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.4118,0.17,-0.16,0.0,12.0,12.0,42.0,,,,,25.325398536995635,25.36472720200254,25.681901510004536,25.73007065099955,26.04417924200243,26.04417924200243,26.04417924200243,26.10818013899552,left,0.0756409700115909,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.3182,0.22,-0.02,0.0,13.0,13.0,31.0,,,,,26.22100631600188,26.26641247999214,26.576599758001976,26.62675279499672,26.90899261299637,26.90899261299637,26.90899261299637,26.97492465899268,left,0.6620687140093651,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
0.4118,0.17,0.04,0.0,14.0,14.0,14.0,,,,,27.673206122999545,27.718368835994625,28.02947047399357,28.07688289199723,28.39864490799664,28.39864490799664,28.39864490799664,28.551626211003168,right,0.0422226300142938,67016,3,2022-07-05_11h14.45.111,Bonnen2015_2afc,2022.2.1,60.08442077184954,
